Place_Id,Place_Name,Description,Category,City,Link_Image,Cleaned,embedding_text
285,taman sejarah bandung,"taman sejarah bandung adalah taman yang terletak di belakang balai kota bandung, kompleks pemerintahan kota bandung. taman ini berfungsi untuk mengenalkan sejarah di kota bandung. taman ini dilengkapi informasi mengenai pemimpin kota bandung dari masa ke masa. pembangunan taman ini menghabiskan anggaran sekitar 3,5 miliar rupiah.",budaya,bandung,https://asset.kompas.com/crops/FwU3xGwDOrz9xinm-gbn2kEd0vc=/123x0:1473x900/1200x800/data/photo/2024/05/27/665425b1b8988.jpg,taman sejarah bandung taman terletak balai kota bandung kompleks pemerintahan kota bandung taman berfungsi mengenalkan sejarah kota bandung taman dilengkapi informasi pemimpin kota bandung pembangunan taman menghabiskan anggaran 35 miliar rupiah,"Taman Sejarah Bandung. Budaya di Bandung. Taman sejarah bandung adalah taman yang terletak di belakang balai kota bandung, kompleks pemerintahan kota bandung. taman ini berfungsi untuk mengenalkan sejarah di kota bandung. taman ini dilengkapi informasi mengenai pemimpin kota bandung dari masa ke masa. pembangunan taman ini menghabiskan anggaran sekitar 3,5 miliar rupiah."
286,roemah seni sarasvati,"roemah seni sarasvati adalah sebuah galeri yang berlokasi di jl. jendral sudirman 137, bandung. rss merupakan project utama sarasvati arts management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. rss juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi kota bandung serta merawat kreativitas dan pengetahuan. salah satu program kerja yang sedang dirancang adalah grote postweg art project.",budaya,bandung,https://storage.googleapis.com/seo-cms/assets/large_Roemah_Seni_Sarasvati_f5f6c9a411/large_Roemah_Seni_Sarasvati_f5f6c9a411.jpg,roemah seni sarasvati galeri berlokasi jl jendral sudirman 137 bandung rss project utama sarasvati arts management dibangun tujuan memperkenalkan keragaman seni budaya rss bertukar gagasan kepedulian menciptakan identitas unik kota bandung merawat kreativitas pengetahuan salah program kerja dirancang grote postweg art project,"Roemah Seni Sarasvati. Budaya di Bandung. Roemah seni sarasvati adalah sebuah galeri yang berlokasi di jl. jendral sudirman 137, bandung. rss merupakan project utama sarasvati arts management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. rss juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi kota bandung serta merawat kreativitas dan pengetahuan. salah satu program kerja yang sedang dirancang adalah grote postweg art project."
287,puspa iptek sundial,"puspa iptek sundial adalah wahana pendidikan yang terletak di kawasan kota baru parahyangan, padalarang, bandung, jawa barat. puspa iptek sundial diresmikan pada tanggal 11 mei 2002, bertepatan dengan momen hari pendidikan nasional. keberadaan puspa iptek sundial merupakan upaya penting bagi perwujudan kota baru parahyangan sebagai kota mandiri yang berwawasan pendidikan. mulai tahun 2013 area alat peraga di puspa iptek sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi.",taman hiburan,bandung,https://2.bp.blogspot.com/-hQ8_cf1O1DA/VxBL5O5zhgI/AAAAAAAAGzs/gxc0KAKU_XAMg7QFXoYo2DSe2alTAhwugCLcB/s1600/gallery-Sundial_Horisontal.jpg,puspa iptek sundial wahana pendidikan terletak kawasan kota parahyangan padalarang bandung jawa barat puspa iptek sundial diresmikan tanggal 11 mei 2002 bertepatan momen pendidikan nasional keberadaan puspa iptek sundial upaya perwujudan kota parahyangan kota mandiri berwawasan pendidikan 2013 area alat peraga puspa iptek sundial diperluas fasilitasnya diperlengkap seiring tingginya minat kepedulian masyarakat dunia sains teknologi,"Puspa Iptek Sundial. Taman Hiburan di Bandung. Puspa iptek sundial adalah wahana pendidikan yang terletak di kawasan kota baru parahyangan, padalarang, bandung, jawa barat. puspa iptek sundial diresmikan pada tanggal 11 mei 2002, bertepatan dengan momen hari pendidikan nasional. keberadaan puspa iptek sundial merupakan upaya penting bagi perwujudan kota baru parahyangan sebagai kota mandiri yang berwawasan pendidikan. mulai tahun 2013 area alat peraga di puspa iptek sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi."
288,masjid salman itb,"masjid salman itb adalah masjid kampus yang terletak di jalan ganesha 7, lebak siliwangi, coblong, kota bandung atau tepat di depan area kampus itb ganesha. dengan luas lahan 7800 m2 dan luas bangunan masjid 1225 m2, masjid salman dilengkapi dengan berbagai fasilitas penunjang seperti kantin, air minum gratis, mini market, dan ruang serbaguna. masjid yang dibuka pada tahun 1972 ini merupakan masjid kampus pertama di indonesia.",tempat ibadah,bandung,https://old.salmanitb.com/wp-content/uploads/2019/05/Page-11.jpg,masjid salman itb masjid kampus terletak jalan ganesha 7 lebak siliwangi coblong kota bandung area kampus itb ganesha luas lahan 7800 m2 luas bangunan masjid 1225 m2 masjid salman dilengkapi fasilitas penunjang kantin air minum gratis mini market ruang serbaguna masjid dibuka 1972 masjid kampus indonesia,"Masjid Salman Itb. Tempat Ibadah di Bandung. Masjid salman itb adalah masjid kampus yang terletak di jalan ganesha 7, lebak siliwangi, coblong, kota bandung atau tepat di depan area kampus itb ganesha. dengan luas lahan 7800 m2 dan luas bangunan masjid 1225 m2, masjid salman dilengkapi dengan berbagai fasilitas penunjang seperti kantin, air minum gratis, mini market, dan ruang serbaguna. masjid yang dibuka pada tahun 1972 ini merupakan masjid kampus pertama di indonesia."
289,curug aseupan,"curug aseupan berada di kawasan curug tilu leuwi opat. curug ini merupakan bintang utama dari beberapa curug di sini. jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. curug ini sendiri berada di dusun ciwangan, kelurahan cihanjuang rahayu, kecamatan parangpong, kabupaten bandung barat. sekitar 9 km dari lembang yang jarangnya cukup berdekatan dengan curug cimahi. bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas.",cagar alam,bandung,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgu86eslf4erCQ22nNG_DNTMXTpCjLUa1P2GHl2aZxBDRzriCwHyEITzQBqR6ZMczrThL_25OwKa3Fp-q2exQ-No1FCaXjMqwZ1Njw7zO857ns_ECqGq4G8MjvYjKeQlRRNxT4ZzOk9/w1200-h630-p-k-no-nu/curug-aseupan-bandung-barat-harga-tiket-masuk-dan-lokasi-curug-aseupan.jpg,curug aseupan kawasan curug tilu leuwi opat curug bintang utama curug diceritakan kecantikannya mengisi galeri feed instagram curug dusun ciwangan kelurahan cihanjuang rahayu kecamatan parangpong kabupaten bandung barat 9 km lembang jarangnya berdekatan curug cimahi menyajikan pemandangan air terjun curug area camping ground luas,"Curug Aseupan. Cagar Alam di Bandung. Curug aseupan berada di kawasan curug tilu leuwi opat. curug ini merupakan bintang utama dari beberapa curug di sini. jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. curug ini sendiri berada di dusun ciwangan, kelurahan cihanjuang rahayu, kecamatan parangpong, kabupaten bandung barat. sekitar 9 km dari lembang yang jarangnya cukup berdekatan dengan curug cimahi. bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas."
290,museum pendidikan nasional,"museum pendidikan nasional universitas pendidikan indonesia diresmikan oleh gubernur jawa barat, h. ahmad heryawan, lc. pembangunan museum pendidikan nasional ini merupakan salah satu bentuk tanggung jawab upi sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan museum pendidikan nasional universitas pendidikan indonesia. museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. keberadaan museum pendidikan nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di jawa barat dan nasional. karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.",budaya,bandung,https://tse1.mm.bing.net/th?id=OIP.fEJwgOUMOXRvf4_899zv_AHaE8&pid=Api&P=0&h=180,museum pendidikan nasional universitas pendidikan indonesia diresmikan gubernur jawa barat h ahmad heryawan lc pembangunan museum pendidikan nasional salah bentuk tanggung upi perguruan memiliki kepedulian kelestarian warisan sejarah budaya bangsa dibidang pendidikan museum memamerkan benda koleksi berasal berbeda museum pendidikan nasional universitas pendidikan indonesia museum menyajikan pendidikan dimasa pendidikan bersifat forecasting ramalan keberadaan museum pendidikan nasional diharapkan wahana pusat penelitian sumber belajar pembelajaran meningkatkan kompetensi pendidik wawasan pembelajar mengupayakan peningkatan mutu pendidikan tujuan wisata budaya jawa barat nasional dasarnya manusia mempelajari,"Museum Pendidikan Nasional. Budaya di Bandung. Museum pendidikan nasional universitas pendidikan indonesia diresmikan oleh gubernur jawa barat, h. ahmad heryawan, lc. pembangunan museum pendidikan nasional ini merupakan salah satu bentuk tanggung jawab upi sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan museum pendidikan nasional universitas pendidikan indonesia. museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. keberadaan museum pendidikan nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di jawa barat dan nasional. karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan."
291,water park bandung indah,bandung indah waterpark merupakan salah satu kolam renang yang ada di bandung. menyediakan berbagai wahana permainan air yang cocok bagi keluarga. terdapat kolam renang untuk dewasa dan anak-anak. pengunjung dapat melakukan olahraga renang dan rekreasi.,taman hiburan,bandung,https://salsawisata.com/wp-content/uploads/2022/11/Waterpark-Bandung-Indah.jpg,bandung indah waterpark salah kolam renang bandung menyediakan wahana permainan air cocok keluarga kolam renang dewasa anakanak pengunjung olahraga renang rekreasi,Water Park Bandung Indah. Taman Hiburan di Bandung. Bandung indah waterpark merupakan salah satu kolam renang yang ada di bandung. menyediakan berbagai wahana permainan air yang cocok bagi keluarga. terdapat kolam renang untuk dewasa dan anak-anak. pengunjung dapat melakukan olahraga renang dan rekreasi.
292,curug anom,"curug anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. lokasi curug anom berada dalam kawasan obyek wisata natural hill lembang, tepatnya di jln. kolonel masturi, kec. cisarua, kab. bandung barat, jawa barat. meskipun debit air di curug anom lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu.",cagar alam,bandung,https://blogger.googleusercontent.com/img/a/AVvXsEi5XZBU1zrx4FIvXQWVXlj6qJV49ct55_7m3Mho2PbTEgHE84xZprIUz83zqSbJ0pc-dMx6DLWAnw5CkPfTxuiNAb7CJp4AWnn8fBaq-MWNe2QIll7MIlTheZRnejP40ISIu6TMJvmXy4A8jfwvU3C3LeLk54yyHQOTjc0shXn8NmGWLK2hSRpix7Ww4KoX=w1200-h630-p-k-no-nu,curug anom air terjun memiliki dinding batu tebing berbentuk flat sekilas tembok nyata tebing batu memiliki permukaan ketinggian 30 meter lokasi curug anom kawasan obyek wisata natural hill lembang tepatnya jln kolonel masturi kec cisarua kab bandung barat jawa barat debit air curug anom lembang ukuran tebing cipratan air jatuh hujan lokal aliran air jatuh mengikuti permukaan dinding tebing membentur dasar air terjun seprti seuntai kain sutra menghiasi dinding batu,"Curug Anom. Cagar Alam di Bandung. Curug anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. lokasi curug anom berada dalam kawasan obyek wisata natural hill lembang, tepatnya di jln. kolonel masturi, kec. cisarua, kab. bandung barat, jawa barat. meskipun debit air di curug anom lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu."
293,taman badak,"taman badak ini baru saja diresmikan pada tanggan 19 desember 2017 oleh bapak ridwan kamil sebagai wali kota bandung. terdapat patung badak yang berusia puluhan tahun di taman ini yang menjadi ikonnya. patung badak tersebut direvitalisasi, sehingga kini tampilannya baru dan menjadi spot foto favorit bagi para pengunjung. selain patung badak, juga terdapat patung dewi sartika yang berada di samping taman badak yang juga turut direvitalisasi, tetapi patung dewi sartika ini bentuk awalnya kecil dan kini telah diperbesar.",taman hiburan,bandung,https://jurnalmedia.com/wp-content/uploads/2020/09/badak-putih-1.jpg,taman badak diresmikan tanggan 19 desember 2017 ridwan kamil wali kota bandung patung badak berusia puluhan taman ikonnya patung badak direvitalisasi tampilannya spot foto favorit pengunjung patung badak patung dewi sartika samping taman badak direvitalisasi patung dewi sartika bentuk diperbesar,"Taman Badak. Taman Hiburan di Bandung. Taman badak ini baru saja diresmikan pada tanggan 19 desember 2017 oleh bapak ridwan kamil sebagai wali kota bandung. terdapat patung badak yang berusia puluhan tahun di taman ini yang menjadi ikonnya. patung badak tersebut direvitalisasi, sehingga kini tampilannya baru dan menjadi spot foto favorit bagi para pengunjung. selain patung badak, juga terdapat patung dewi sartika yang berada di samping taman badak yang juga turut direvitalisasi, tetapi patung dewi sartika ini bentuk awalnya kecil dan kini telah diperbesar."
294,taman film,"taman film adalah salah satu taman tematik dan ruang terbuka publik di kota bandung yang terletak di bawah jembatan pasupati, bandung, jawa barat. taman ini diresmikan oleh wali kota bandung, ridwan kamil, pada tanggal 14 september 2014. taman ini memiliki konsep bioskop terbuka yang modern agar warga dapat beraktivitas di taman dan mendapat sarana menonton film secara gratis. taman film dikelola komunitas film bandung dan dinas pertamanan kota bandung.",budaya,bandung,https://salsawisata.com/wp-content/uploads/2022/09/Taman-Film-Bandung.jpg,taman film salah taman tematik ruang terbuka publik kota bandung terletak jembatan pasupati bandung jawa barat taman diresmikan wali kota bandung ridwan kamil tanggal 14 september 2014 taman memiliki konsep bioskop terbuka modern warga beraktivitas taman sarana menonton film gratis taman film dikelola komunitas film bandung dinas pertamanan kota bandung,"Taman Film. Budaya di Bandung. Taman film adalah salah satu taman tematik dan ruang terbuka publik di kota bandung yang terletak di bawah jembatan pasupati, bandung, jawa barat. taman ini diresmikan oleh wali kota bandung, ridwan kamil, pada tanggal 14 september 2014. taman ini memiliki konsep bioskop terbuka yang modern agar warga dapat beraktivitas di taman dan mendapat sarana menonton film secara gratis. taman film dikelola komunitas film bandung dan dinas pertamanan kota bandung."
